"input"	"translation"
"PSMD1_mut"	"R-HSA-5688426"
"PSMD1_mut"	"R-HSA-1266738"
"PSMD1_mut"	"R-HSA-1643685"
"PSMD1_mut"	"R-HSA-5663202"
"PSMD1_mut"	"R-HSA-5619115"
"PSMD1_mut"	"R-HSA-202424"
"PSMD1_mut"	"R-HSA-1168372"
"PSMD1_mut"	"R-HSA-1236974"
"PSMD1_mut"	"R-HSA-8854050"
"PSMD1_mut"	"R-HSA-2871837"
"PSMD1_mut"	"R-HSA-2454202"
"PSMD1_mut"	"R-HSA-9793380"
"PSMD1_mut"	"R-HSA-69615"
"PSMD1_mut"	"R-HSA-69206"
"PSMD1_mut"	"R-HSA-69481"
"PSMD1_mut"	"R-HSA-69275"
"PSMD1_mut"	"R-HSA-5610785"
"PSMD1_mut"	"R-HSA-9762114"
"PSMD1_mut"	"R-HSA-9758941"
"PSMD1_mut"	"R-HSA-74160"
"PSMD1_mut"	"R-HSA-212436"
"PSMD1_mut"	"R-HSA-162906"
"PSMD1_mut"	"R-HSA-5610787"
"PSMD1_mut"	"R-HSA-5632684"
"PSMD1_mut"	"R-HSA-5358346"
"PSMD1_mut"	"R-HSA-5387390"
"PSMD1_mut"	"R-HSA-5362768"
"PSMD1_mut"	"R-HSA-162909"
"PSMD1_mut"	"R-HSA-168256"
"PSMD1_mut"	"R-HSA-5663205"
"PSMD1_mut"	"R-HSA-168249"
"PSMD1_mut"	"R-HSA-446652"
"PSMD1_mut"	"R-HSA-9020702"
"PSMD1_mut"	"R-HSA-9006925"
"PSMD1_mut"	"R-HSA-9755511"
"PSMD1_mut"	"R-HSA-68886"
"PSMD1_mut"	"R-HSA-5683057"
"PSMD1_mut"	"R-HSA-5684996"
"PSMD1_mut"	"R-HSA-5687128"
"PSMD1_mut"	"R-HSA-1430728"
"PSMD1_mut"	"R-HSA-8953854"
"PSMD1_mut"	"R-HSA-71291"
"PSMD1_mut"	"R-HSA-351202"
"PSMD1_mut"	"R-HSA-392499"
"PSMD1_mut"	"R-HSA-68882"
"PSMD1_mut"	"R-HSA-453279"
"PSMD1_mut"	"R-HSA-453274"
"PSMD1_mut"	"R-HSA-2555396"
"PSMD1_mut"	"R-HSA-5676590"
"PSMD1_mut"	"R-HSA-8951664"
"PSMD1_mut"	"R-HSA-9604323"
"PSMD1_mut"	"R-HSA-9675108"
"PSMD1_mut"	"R-HSA-6798695"
"PSMD1_mut"	"R-HSA-9759194"
"PSMD1_mut"	"R-HSA-68949"
"PSMD1_mut"	"R-HSA-1234176"
"PSMD1_mut"	"R-HSA-4086400"
"PSMD1_mut"	"R-HSA-1257604"
"PSMD1_mut"	"R-HSA-6807070"
"PSMD1_mut"	"R-HSA-597592"
"PSMD1_mut"	"R-HSA-5357801"
"PSMD1_mut"	"R-HSA-5673001"
"PSMD1_mut"	"R-HSA-73857"
"PSMD1_mut"	"R-HSA-8939236"
"PSMD1_mut"	"R-HSA-176408"
"PSMD1_mut"	"R-HSA-169911"
"PSMD1_mut"	"R-HSA-8948751"
"PSMD1_mut"	"R-HSA-5658442"
"PSMD1_mut"	"R-HSA-8939902"
"PSMD1_mut"	"R-HSA-8941858"
"PSMD1_mut"	"R-HSA-211733"
"PSMD1_mut"	"R-HSA-9010553"
"PSMD1_mut"	"R-HSA-450531"
"PSMD1_mut"	"R-HSA-453276"
"PSMD1_mut"	"R-HSA-350562"
"PSMD1_mut"	"R-HSA-69242"
"PSMD1_mut"	"R-HSA-187577"
"PSMD1_mut"	"R-HSA-174113"
"PSMD1_mut"	"R-HSA-2467813"
"PSMD1_mut"	"R-HSA-162582"
"PSMD1_mut"	"R-HSA-5358351"
"PSMD1_mut"	"R-HSA-449147"
"PSMD1_mut"	"R-HSA-157118"
"PSMD1_mut"	"R-HSA-9013694"
"PSMD1_mut"	"R-HSA-376176"
"PSMD1_mut"	"R-HSA-195721"
"PSMD1_mut"	"R-HSA-983705"
"PSMD1_mut"	"R-HSA-9824272"
"PSMD1_mut"	"R-HSA-69541"
"PSMD1_mut"	"R-HSA-69052"
"PSMD1_mut"	"R-HSA-69239"
"PSMD1_mut"	"R-HSA-201681"
"PSMD1_mut"	"R-HSA-202403"
"PSMD1_mut"	"R-HSA-5668541"
"PSMD1_mut"	"R-HSA-8852276"
"PSMD1_mut"	"R-HSA-8878171"
"PSMD1_mut"	"R-HSA-8878166"
"PSMD1_mut"	"R-HSA-8878159"
"PSMD1_mut"	"R-HSA-382551"
"PSMD1_mut"	"R-HSA-5689603"
"PSMD1_mut"	"R-HSA-5689880"
"PSMD1_mut"	"R-HSA-69601"
"PSMD1_mut"	"R-HSA-75815"
"PSMD1_mut"	"R-HSA-180585"
"PSMD1_mut"	"R-HSA-9824446"
"PSMD1_mut"	"R-HSA-180534"
"PSMD1_mut"	"R-HSA-69563"
"PSMD1_mut"	"R-HSA-69580"
"PSMD1_mut"	"R-HSA-69610"
"PSMD1_mut"	"R-HSA-69613"
"PSMD11_mut"	"R-HSA-5619084"
"PSMD11_mut"	"R-HSA-382556"
"PSMD11_mut"	"R-HSA-174143"
"PSMD11_mut"	"R-HSA-174154"
"PSMD11_mut"	"R-HSA-176409"
"PSMD11_mut"	"R-HSA-174178"
"PSMD11_mut"	"R-HSA-179419"
"PSMD11_mut"	"R-HSA-450408"
"PSMD11_mut"	"R-HSA-176814"
"PSMD11_mut"	"R-HSA-1169091"
"PSMD11_mut"	"R-HSA-1280218"
"PSMD11_mut"	"R-HSA-1236975"
"PSMD11_mut"	"R-HSA-983168"
"PSMD11_mut"	"R-HSA-109581"
"PSMD11_mut"	"R-HSA-68867"
"PSMD11_mut"	"R-HSA-4608870"
"PSMD11_mut"	"R-HSA-174084"
"PSMD11_mut"	"R-HSA-349425"
"PSMD11_mut"	"R-HSA-422475"
"PSMD11_mut"	"R-HSA-3858494"
"PSMD11_mut"	"R-HSA-5621481"
"PSMD11_mut"	"R-HSA-69017"
"PSMD11_mut"	"R-HSA-5607764"
"PSMD11_mut"	"R-HSA-174184"
"PSMD11_mut"	"R-HSA-1640170"
"PSMD11_mut"	"R-HSA-69620"
"PSMD11_mut"	"R-HSA-69278"
"PSMD11_mut"	"R-HSA-9711123"
"PSMD11_mut"	"R-HSA-1234174"
"PSMD11_mut"	"R-HSA-8953897"
"PSMD11_mut"	"R-HSA-2262752"
"PSMD11_mut"	"R-HSA-983169"
"PSMD11_mut"	"R-HSA-1236978"
"PSMD11_mut"	"R-HSA-69656"
"PSMD11_mut"	"R-HSA-69202"
"PSMD11_mut"	"R-HSA-1280215"
"PSMD11_mut"	"R-HSA-69306"
"PSMD11_mut"	"R-HSA-69002"
"PSMD11_mut"	"R-HSA-5607761"
"PSMD11_mut"	"R-HSA-5678895"
"PSMD11_mut"	"R-HSA-4641257"
"PSMD11_mut"	"R-HSA-4641258"
"PSMD11_mut"	"R-HSA-5610780"
"PSMD11_mut"	"R-HSA-5610783"
"PSMD11_mut"	"R-HSA-195253"
"PSMD11_mut"	"R-HSA-5688426"
"PSMD11_mut"	"R-HSA-1266738"
"PSMD11_mut"	"R-HSA-1643685"
"PSMD11_mut"	"R-HSA-5663202"
"PSMD11_mut"	"R-HSA-5619115"
"PSMD11_mut"	"R-HSA-202424"
"PSMD11_mut"	"R-HSA-1168372"
"PSMD11_mut"	"R-HSA-1236974"
"PSMD11_mut"	"R-HSA-8854050"
"PSMD11_mut"	"R-HSA-2871837"
"PSMD11_mut"	"R-HSA-2454202"
"PSMD11_mut"	"R-HSA-9793380"
"PSMD11_mut"	"R-HSA-69615"
"PSMD11_mut"	"R-HSA-69206"
"PSMD11_mut"	"R-HSA-69481"
"PSMD11_mut"	"R-HSA-69275"
"PSMD11_mut"	"R-HSA-5610785"
"PSMD11_mut"	"R-HSA-9762114"
"PSMD11_mut"	"R-HSA-9758941"
"PSMD11_mut"	"R-HSA-74160"
"PSMD11_mut"	"R-HSA-212436"
"PSMD11_mut"	"R-HSA-162906"
"PSMD11_mut"	"R-HSA-5610787"
"PSMD11_mut"	"R-HSA-5632684"
"PSMD11_mut"	"R-HSA-5358346"
"PSMD11_mut"	"R-HSA-5387390"
"PSMD11_mut"	"R-HSA-5362768"
"PSMD11_mut"	"R-HSA-162909"
"PSMD11_mut"	"R-HSA-168256"
"PSMD11_mut"	"R-HSA-5663205"
"PSMD11_mut"	"R-HSA-168249"
"PSMD11_mut"	"R-HSA-446652"
"PSMD11_mut"	"R-HSA-9020702"
"PSMD11_mut"	"R-HSA-9006925"
"PSMD11_mut"	"R-HSA-9755511"
"PSMD11_mut"	"R-HSA-68886"
"PSMD11_mut"	"R-HSA-5683057"
"PSMD11_mut"	"R-HSA-5684996"
"PSMD11_mut"	"R-HSA-5687128"
"PSMD11_mut"	"R-HSA-1430728"
"PSMD11_mut"	"R-HSA-8953854"
"PSMD11_mut"	"R-HSA-71291"
"PSMD11_mut"	"R-HSA-351202"
"PSMD11_mut"	"R-HSA-392499"
"PSMD11_mut"	"R-HSA-68882"
"PSMD11_mut"	"R-HSA-453279"
"PSMD11_mut"	"R-HSA-453274"
"PSMD11_mut"	"R-HSA-2555396"
"PSMD11_mut"	"R-HSA-5676590"
"PSMD11_mut"	"R-HSA-8951664"
"PSMD11_mut"	"R-HSA-9604323"
"PSMD11_mut"	"R-HSA-9675108"
"PSMD11_mut"	"R-HSA-6798695"
"PSMD11_mut"	"R-HSA-9759194"
"PSMD11_mut"	"R-HSA-68949"
"PSMD11_mut"	"R-HSA-1234176"
"PSMD11_mut"	"R-HSA-4086400"
"PSMD11_mut"	"R-HSA-1257604"
"PSMD11_mut"	"R-HSA-6807070"
"PSMD11_mut"	"R-HSA-597592"
"PSMD11_mut"	"R-HSA-5357801"
"PSMD11_mut"	"R-HSA-5673001"
"PSMD11_mut"	"R-HSA-73857"
"PSMD11_mut"	"R-HSA-8939236"
"PSMD11_mut"	"R-HSA-176408"
"PSMD11_mut"	"R-HSA-169911"
"PSMD11_mut"	"R-HSA-8948751"
"PSMD11_mut"	"R-HSA-5658442"
"PSMD11_mut"	"R-HSA-8939902"
"PSMD11_mut"	"R-HSA-8941858"
"PSMD11_mut"	"R-HSA-211733"
"PSMD11_mut"	"R-HSA-9010553"
"PSMD11_mut"	"R-HSA-450531"
"PSMD11_mut"	"R-HSA-453276"
"PSMD11_mut"	"R-HSA-350562"
"PSMD11_mut"	"R-HSA-69242"
"PSMD11_mut"	"R-HSA-187577"
"PSMD11_mut"	"R-HSA-174113"
"PSMD11_mut"	"R-HSA-2467813"
"PSMD11_mut"	"R-HSA-162582"
"PSMD11_mut"	"R-HSA-5358351"
"PSMD11_mut"	"R-HSA-449147"
"PSMD11_mut"	"R-HSA-157118"
"PSMD11_mut"	"R-HSA-9013694"
"PSMD11_mut"	"R-HSA-376176"
"PSMD11_mut"	"R-HSA-195721"
"PSMD11_mut"	"R-HSA-983705"
"PSMD11_mut"	"R-HSA-9824272"
"PSMD11_mut"	"R-HSA-69541"
"PSMD11_mut"	"R-HSA-69052"
"PSMD11_mut"	"R-HSA-69239"
"PSMD11_mut"	"R-HSA-201681"
"PSMD11_mut"	"R-HSA-202403"
"PSMD11_mut"	"R-HSA-5668541"
"PSMD11_mut"	"R-HSA-8852276"
"PSMD11_mut"	"R-HSA-8878171"
"PSMD11_mut"	"R-HSA-8878166"
"PSMD11_mut"	"R-HSA-8878159"
"PSMD11_mut"	"R-HSA-382551"
"PSMD11_mut"	"R-HSA-5689603"
"PSMD11_mut"	"R-HSA-5689880"
"PSMD11_mut"	"R-HSA-69601"
"PSMD11_mut"	"R-HSA-75815"
"PSMD11_mut"	"R-HSA-180585"
"PSMD11_mut"	"R-HSA-9824446"
"PSMD11_mut"	"R-HSA-180534"
"PSMD11_mut"	"R-HSA-69563"
"PSMD11_mut"	"R-HSA-69580"
"PSMD11_mut"	"R-HSA-69610"
"PSMD11_mut"	"R-HSA-69613"
"PSME4_mut"	"R-HSA-5619084"
"PSME4_mut"	"R-HSA-382556"
"PSME4_mut"	"R-HSA-174143"
"PSME4_mut"	"R-HSA-174154"
"PSME4_mut"	"R-HSA-176409"
"PSME4_mut"	"R-HSA-174178"
"PSME4_mut"	"R-HSA-179419"
"PSME4_mut"	"R-HSA-450408"
"PSME4_mut"	"R-HSA-176814"
"PSME4_mut"	"R-HSA-1169091"
"PSME4_mut"	"R-HSA-1280218"
"PSME4_mut"	"R-HSA-1236975"
"PSME4_mut"	"R-HSA-983168"
"PSME4_mut"	"R-HSA-109581"
"PSME4_mut"	"R-HSA-4608870"
"PSME4_mut"	"R-HSA-349425"
"PSME4_mut"	"R-HSA-422475"
"PSME4_mut"	"R-HSA-3858494"
"PSME4_mut"	"R-HSA-5621481"
"PSME4_mut"	"R-HSA-69017"
"PSME4_mut"	"R-HSA-5607764"
"PSME4_mut"	"R-HSA-174184"
"PSME4_mut"	"R-HSA-1640170"
"PSME4_mut"	"R-HSA-69620"
"PSME4_mut"	"R-HSA-69278"
"PSME4_mut"	"R-HSA-9711123"
"PSME4_mut"	"R-HSA-1234174"
"PSME4_mut"	"R-HSA-8953897"
"PSME4_mut"	"R-HSA-2262752"
"PSME4_mut"	"R-HSA-983169"
"PSME4_mut"	"R-HSA-1236978"
"PSME4_mut"	"R-HSA-1280215"
"PSME4_mut"	"R-HSA-69306"
"PSME4_mut"	"R-HSA-5607761"
"PSME4_mut"	"R-HSA-5678895"
"PSME4_mut"	"R-HSA-4641257"
"PSME4_mut"	"R-HSA-4641258"
"PSME4_mut"	"R-HSA-5610780"
"PSME4_mut"	"R-HSA-5610783"
"PSME4_mut"	"R-HSA-195253"
"PSME4_mut"	"R-HSA-5688426"
"PSME4_mut"	"R-HSA-1266738"
"PSME4_mut"	"R-HSA-1643685"
"PSME4_mut"	"R-HSA-5663202"
"PSME4_mut"	"R-HSA-5619115"
"PSME4_mut"	"R-HSA-202424"
"PSME4_mut"	"R-HSA-1168372"
"PSME4_mut"	"R-HSA-1236974"
"PSME4_mut"	"R-HSA-8854050"
"PSME4_mut"	"R-HSA-2871837"
"PSME4_mut"	"R-HSA-2454202"
"PSME4_mut"	"R-HSA-69615"
"PSME4_mut"	"R-HSA-69481"
"PSME4_mut"	"R-HSA-69275"
"PSME4_mut"	"R-HSA-5610785"
"PSME4_mut"	"R-HSA-74160"
"PSME4_mut"	"R-HSA-212436"
"PSME4_mut"	"R-HSA-162906"
"PSME4_mut"	"R-HSA-5610787"
"PSME4_mut"	"R-HSA-5632684"
"PSME4_mut"	"R-HSA-5358346"
"PSME4_mut"	"R-HSA-5387390"
"PSME4_mut"	"R-HSA-5362768"
"PSME4_mut"	"R-HSA-162909"
"PSME4_mut"	"R-HSA-168256"
"PSME4_mut"	"R-HSA-5663205"
"PSME4_mut"	"R-HSA-168249"
"PSME4_mut"	"R-HSA-446652"
"PSME4_mut"	"R-HSA-9020702"
"PSME4_mut"	"R-HSA-9006925"
"PSME4_mut"	"R-HSA-9755511"
"PSME4_mut"	"R-HSA-68886"
"PSME4_mut"	"R-HSA-5683057"
"PSME4_mut"	"R-HSA-5684996"
"PSME4_mut"	"R-HSA-5687128"
"PSME4_mut"	"R-HSA-1430728"
"PSME4_mut"	"R-HSA-8953854"
"PSME4_mut"	"R-HSA-71291"
"PSME4_mut"	"R-HSA-351202"
"PSME4_mut"	"R-HSA-392499"
"PSME4_mut"	"R-HSA-68882"
"PSME4_mut"	"R-HSA-453274"
"PSME4_mut"	"R-HSA-2555396"
"PSME4_mut"	"R-HSA-5676590"
"PSME4_mut"	"R-HSA-8951664"
"PSME4_mut"	"R-HSA-9675108"
"PSME4_mut"	"R-HSA-68949"
"PSME4_mut"	"R-HSA-1234176"
"PSME4_mut"	"R-HSA-4086400"
"PSME4_mut"	"R-HSA-1257604"
"PSME4_mut"	"R-HSA-6807070"
"PSME4_mut"	"R-HSA-597592"
"PSME4_mut"	"R-HSA-5357801"
"PSME4_mut"	"R-HSA-5673001"
"PSME4_mut"	"R-HSA-73857"
"PSME4_mut"	"R-HSA-8939236"
"PSME4_mut"	"R-HSA-176408"
"PSME4_mut"	"R-HSA-169911"
"PSME4_mut"	"R-HSA-8948751"
"PSME4_mut"	"R-HSA-5658442"
"PSME4_mut"	"R-HSA-8939902"
"PSME4_mut"	"R-HSA-211733"
"PSME4_mut"	"R-HSA-9010553"
"PSME4_mut"	"R-HSA-450531"
"PSME4_mut"	"R-HSA-453276"
"PSME4_mut"	"R-HSA-350562"
"PSME4_mut"	"R-HSA-69242"
"PSME4_mut"	"R-HSA-174113"
"PSME4_mut"	"R-HSA-2467813"
"PSME4_mut"	"R-HSA-162582"
"PSME4_mut"	"R-HSA-5358351"
"PSME4_mut"	"R-HSA-449147"
"PSME4_mut"	"R-HSA-376176"
"PSME4_mut"	"R-HSA-195721"
"PSME4_mut"	"R-HSA-983705"
"PSME4_mut"	"R-HSA-69541"
"PSME4_mut"	"R-HSA-69052"
"PSME4_mut"	"R-HSA-69239"
"PSME4_mut"	"R-HSA-201681"
"PSME4_mut"	"R-HSA-202403"
"PSME4_mut"	"R-HSA-5668541"
"PSME4_mut"	"R-HSA-8852276"
"PSME4_mut"	"R-HSA-8878171"
"PSME4_mut"	"R-HSA-8878166"
"PSME4_mut"	"R-HSA-382551"
"PSME4_mut"	"R-HSA-5689603"
"PSME4_mut"	"R-HSA-5689880"
"PSME4_mut"	"R-HSA-69601"
"PSME4_mut"	"R-HSA-75815"
"PSME4_mut"	"R-HSA-180585"
"PSME4_mut"	"R-HSA-9824446"
"PSME4_mut"	"R-HSA-180534"
"PSME4_mut"	"R-HSA-69563"
"PSME4_mut"	"R-HSA-69580"
"PSME4_mut"	"R-HSA-69610"
"PSME4_mut"	"R-HSA-69613"
"UBC_mut"	"R-HSA-5619084"
"UBC_mut"	"R-HSA-382556"
"UBC_mut"	"R-HSA-179409"
"UBC_mut"	"R-HSA-174143"
"UBC_mut"	"R-HSA-174048"
"UBC_mut"	"R-HSA-174154"
"UBC_mut"	"R-HSA-176409"
"UBC_mut"	"R-HSA-174178"
"UBC_mut"	"R-HSA-179419"
"UBC_mut"	"R-HSA-450408"
"UBC_mut"	"R-HSA-2122948"
"UBC_mut"	"R-HSA-176814"
"UBC_mut"	"R-HSA-936964"
"UBC_mut"	"R-HSA-1169091"
"UBC_mut"	"R-HSA-1280218"
"UBC_mut"	"R-HSA-9646399"
"UBC_mut"	"R-HSA-9645460"
"UBC_mut"	"R-HSA-977225"
"UBC_mut"	"R-HSA-1236975"
"UBC_mut"	"R-HSA-983168"
"UBC_mut"	"R-HSA-1169410"
"UBC_mut"	"R-HSA-109581"
"UBC_mut"	"R-HSA-446203"
"UBC_mut"	"R-HSA-175474"
"UBC_mut"	"R-HSA-68867"
"UBC_mut"	"R-HSA-4608870"
"UBC_mut"	"R-HSA-174084"
"UBC_mut"	"R-HSA-349425"
"UBC_mut"	"R-HSA-9612973"
"UBC_mut"	"R-HSA-422475"
"UBC_mut"	"R-HSA-9824439"
"UBC_mut"	"R-HSA-3858494"
"UBC_mut"	"R-HSA-162588"
"UBC_mut"	"R-HSA-5621481"
"UBC_mut"	"R-HSA-69017"
"UBC_mut"	"R-HSA-5607764"
"UBC_mut"	"R-HSA-901042"
"UBC_mut"	"R-HSA-8856825"
"UBC_mut"	"R-HSA-174184"
"UBC_mut"	"R-HSA-1640170"
"UBC_mut"	"R-HSA-69620"
"UBC_mut"	"R-HSA-69278"
"UBC_mut"	"R-HSA-204998"
"UBC_mut"	"R-HSA-2559583"
"UBC_mut"	"R-HSA-9711123"
"UBC_mut"	"R-HSA-1234174"
"UBC_mut"	"R-HSA-8953897"
"UBC_mut"	"R-HSA-2262752"
"UBC_mut"	"R-HSA-9613829"
"UBC_mut"	"R-HSA-400253"
"UBC_mut"	"R-HSA-983169"
"UBC_mut"	"R-HSA-8856828"
"UBC_mut"	"R-HSA-1236382"
"UBC_mut"	"R-HSA-2691232"
"UBC_mut"	"R-HSA-2894862"
"UBC_mut"	"R-HSA-2644606"
"UBC_mut"	"R-HSA-69656"
"UBC_mut"	"R-HSA-69231"
"UBC_mut"	"R-HSA-69202"
"UBC_mut"	"R-HSA-1280215"
"UBC_mut"	"R-HSA-1834949"
"UBC_mut"	"R-HSA-168928"
"UBC_mut"	"R-HSA-73893"
"UBC_mut"	"R-HSA-5696394"
"UBC_mut"	"R-HSA-5693606"
"UBC_mut"	"R-HSA-5693532"
"UBC_mut"	"R-HSA-73894"
"UBC_mut"	"R-HSA-69306"
"UBC_mut"	"R-HSA-69002"
"UBC_mut"	"R-HSA-3769402"
"UBC_mut"	"R-HSA-73887"
"UBC_mut"	"R-HSA-5607761"
"UBC_mut"	"R-HSA-5678895"
"UBC_mut"	"R-HSA-4641257"
"UBC_mut"	"R-HSA-4641258"
"UBC_mut"	"R-HSA-5610780"
"UBC_mut"	"R-HSA-5610783"
"UBC_mut"	"R-HSA-195253"
"UBC_mut"	"R-HSA-5688426"
"UBC_mut"	"R-HSA-1266738"
"UBC_mut"	"R-HSA-1643685"
"UBC_mut"	"R-HSA-5663084"
"UBC_mut"	"R-HSA-5668914"
"UBC_mut"	"R-HSA-5663202"
"UBC_mut"	"R-HSA-5619115"
"UBC_mut"	"R-HSA-8863795"
"UBC_mut"	"R-HSA-1358803"
"UBC_mut"	"R-HSA-1253288"
"UBC_mut"	"R-HSA-2173795"
"UBC_mut"	"R-HSA-2173788"
"UBC_mut"	"R-HSA-202424"
"UBC_mut"	"R-HSA-1168372"
"UBC_mut"	"R-HSA-5696400"
"UBC_mut"	"R-HSA-6782135"
"UBC_mut"	"R-HSA-8866654"
"UBC_mut"	"R-HSA-182971"
"UBC_mut"	"R-HSA-901032"
"UBC_mut"	"R-HSA-1236974"
"UBC_mut"	"R-HSA-917729"
"UBC_mut"	"R-HSA-8854050"
"UBC_mut"	"R-HSA-2871837"
"UBC_mut"	"R-HSA-9607240"
"UBC_mut"	"R-HSA-9706377"
"UBC_mut"	"R-HSA-9682385"
"UBC_mut"	"R-HSA-6783310"
"UBC_mut"	"R-HSA-2454202"
"UBC_mut"	"R-HSA-5696395"
"UBC_mut"	"R-HSA-6781823"
"UBC_mut"	"R-HSA-69236"
"UBC_mut"	"R-HSA-69615"
"UBC_mut"	"R-HSA-69206"
"UBC_mut"	"R-HSA-69481"
"UBC_mut"	"R-HSA-69275"
"UBC_mut"	"R-HSA-5610785"
"UBC_mut"	"R-HSA-9762114"
"UBC_mut"	"R-HSA-5696397"
"UBC_mut"	"R-HSA-6782210"
"UBC_mut"	"R-HSA-74160"
"UBC_mut"	"R-HSA-212436"
"UBC_mut"	"R-HSA-5696399"
"UBC_mut"	"R-HSA-8982491"
"UBC_mut"	"R-HSA-3229121"
"UBC_mut"	"R-HSA-3322077"
"UBC_mut"	"R-HSA-5685942"
"UBC_mut"	"R-HSA-5693567"
"UBC_mut"	"R-HSA-162906"
"UBC_mut"	"R-HSA-162587"
"UBC_mut"	"R-HSA-5610787"
"UBC_mut"	"R-HSA-5632684"
"UBC_mut"	"R-HSA-5358346"
"UBC_mut"	"R-HSA-5387390"
"UBC_mut"	"R-HSA-5362768"
"UBC_mut"	"R-HSA-5693538"
"UBC_mut"	"R-HSA-162909"
"UBC_mut"	"R-HSA-937041"
"UBC_mut"	"R-HSA-937039"
"UBC_mut"	"R-HSA-975144"
"UBC_mut"	"R-HSA-937042"
"UBC_mut"	"R-HSA-975163"
"UBC_mut"	"R-HSA-1169408"
"UBC_mut"	"R-HSA-168256"
"UBC_mut"	"R-HSA-9705462"
"UBC_mut"	"R-HSA-9635486"
"UBC_mut"	"R-HSA-5663205"
"UBC_mut"	"R-HSA-8876493"
"UBC_mut"	"R-HSA-8875360"
"UBC_mut"	"R-HSA-168249"
"UBC_mut"	"R-HSA-913531"
"UBC_mut"	"R-HSA-909733"
"UBC_mut"	"R-HSA-446652"
"UBC_mut"	"R-HSA-9020702"
"UBC_mut"	"R-HSA-448424"
"UBC_mut"	"R-HSA-512988"
"UBC_mut"	"R-HSA-9006925"
"UBC_mut"	"R-HSA-983712"
"UBC_mut"	"R-HSA-917937"
"UBC_mut"	"R-HSA-450321"
"UBC_mut"	"R-HSA-5689877"
"UBC_mut"	"R-HSA-9755511"
"UBC_mut"	"R-HSA-162599"
"UBC_mut"	"R-HSA-9772573"
"UBC_mut"	"R-HSA-9615710"
"UBC_mut"	"R-HSA-8876384"
"UBC_mut"	"R-HSA-68886"
"UBC_mut"	"R-HSA-450294"
"UBC_mut"	"R-HSA-5684264"
"UBC_mut"	"R-HSA-5683057"
"UBC_mut"	"R-HSA-5684996"
"UBC_mut"	"R-HSA-5687128"
"UBC_mut"	"R-HSA-1632852"
"UBC_mut"	"R-HSA-9683683"
"UBC_mut"	"R-HSA-9694493"
"UBC_mut"	"R-HSA-199991"
"UBC_mut"	"R-HSA-174490"
"UBC_mut"	"R-HSA-1430728"
"UBC_mut"	"R-HSA-8953854"
"UBC_mut"	"R-HSA-71387"
"UBC_mut"	"R-HSA-392499"
"UBC_mut"	"R-HSA-5689901"
"UBC_mut"	"R-HSA-5205647"
"UBC_mut"	"R-HSA-68882"
"UBC_mut"	"R-HSA-453279"
"UBC_mut"	"R-HSA-453274"
"UBC_mut"	"R-HSA-2555396"
"UBC_mut"	"R-HSA-9637628"
"UBC_mut"	"R-HSA-975871"
"UBC_mut"	"R-HSA-975155"
"UBC_mut"	"R-HSA-166166"
"UBC_mut"	"R-HSA-166058"
"UBC_mut"	"R-HSA-3785653"
"UBC_mut"	"R-HSA-532668"
"UBC_mut"	"R-HSA-209560"
"UBC_mut"	"R-HSA-5676590"
"UBC_mut"	"R-HSA-168638"
"UBC_mut"	"R-HSA-2122947"
"UBC_mut"	"R-HSA-2979096"
"UBC_mut"	"R-HSA-9013507"
"UBC_mut"	"R-HSA-205043"
"UBC_mut"	"R-HSA-8951664"
"UBC_mut"	"R-HSA-5654726"
"UBC_mut"	"R-HSA-5654727"
"UBC_mut"	"R-HSA-5654732"
"UBC_mut"	"R-HSA-5654733"
"UBC_mut"	"R-HSA-9706369"
"UBC_mut"	"R-HSA-5675221"
"UBC_mut"	"R-HSA-6807004"
"UBC_mut"	"R-HSA-9604323"
"UBC_mut"	"R-HSA-936440"
"UBC_mut"	"R-HSA-9675108"
"UBC_mut"	"R-HSA-9759194"
"UBC_mut"	"R-HSA-5696398"
"UBC_mut"	"R-HSA-168643"
"UBC_mut"	"R-HSA-2559585"
"UBC_mut"	"R-HSA-68949"
"UBC_mut"	"R-HSA-5689896"
"UBC_mut"	"R-HSA-2559580"
"UBC_mut"	"R-HSA-1234176"
"UBC_mut"	"R-HSA-4086400"
"UBC_mut"	"R-HSA-5205685"
"UBC_mut"	"R-HSA-1257604"
"UBC_mut"	"R-HSA-6807070"
"UBC_mut"	"R-HSA-8849469"
"UBC_mut"	"R-HSA-9033241"
"UBC_mut"	"R-HSA-9664873"
"UBC_mut"	"R-HSA-174824"
"UBC_mut"	"R-HSA-8964043"
"UBC_mut"	"R-HSA-597592"
"UBC_mut"	"R-HSA-9636383"
"UBC_mut"	"R-HSA-5693607"
"UBC_mut"	"R-HSA-5357801"
"UBC_mut"	"R-HSA-9609507"
"UBC_mut"	"R-HSA-8852135"
"UBC_mut"	"R-HSA-5673001"
"UBC_mut"	"R-HSA-9648002"
"UBC_mut"	"R-HSA-5213460"
"UBC_mut"	"R-HSA-73857"
"UBC_mut"	"R-HSA-8939236"
"UBC_mut"	"R-HSA-110314"
"UBC_mut"	"R-HSA-5693565"
"UBC_mut"	"R-HSA-5218859"
"UBC_mut"	"R-HSA-176408"
"UBC_mut"	"R-HSA-169911"
"UBC_mut"	"R-HSA-9708530"
"UBC_mut"	"R-HSA-4641263"
"UBC_mut"	"R-HSA-9758274"
"UBC_mut"	"R-HSA-2565942"
"UBC_mut"	"R-HSA-8948747"
