source	target	source name	target name	value	type	source layer	target layer
3099	4547	SGK1_mut	R-HSA-8986944	0.0025705897003515726	0	0	1
3099	4547	SGK1_mut	R-HSA-8986944	0.0026739494745318857	1	0	1
3100	3912	SGMS1_mut	R-HSA-1660661	0.001144911958059917	0	0	1
3100	3912	SGMS1_mut	R-HSA-1660661	0.001114895471497827	1	0	1
3101	4698	SH2B1_mut	R-HSA-1170546	0.007881185552428683	0	0	1
3101	4698	SH2B1_mut	R-HSA-1170546	0.007808740003383718	1	0	1
3101	5193	SH2B1_mut	R-HSA-2586552	0.007881185552428683	0	0	1
3101	5193	SH2B1_mut	R-HSA-2586552	0.007808740003383718	1	0	1
3101	5141	SH2B1_mut	R-HSA-982772	0.007881185552428683	0	0	1
3101	5141	SH2B1_mut	R-HSA-982772	0.007808740003383718	1	0	1
3102	3873	SH2B2_mut	R-HSA-1433559	0.0	0	0	1
3102	3873	SH2B2_mut	R-HSA-1433559	0.0	1	0	1
3103	4208	SH3D19_mut	R-HSA-432722	0.0012844649289844609	0	0	1
3103	4208	SH3D19_mut	R-HSA-432722	0.0013234891375759616	1	0	1
3104	3947	SH3GL3_mut	R-HSA-182971	0.009102642837711351	0	0	1
3104	3947	SH3GL3_mut	R-HSA-182971	0.009091552823924253	1	0	1
3104	3953	SH3GL3_mut	R-HSA-187037	0.009102642837711351	0	0	1
3104	3953	SH3GL3_mut	R-HSA-187037	0.009091552823924253	1	0	1
3104	4391	SH3GL3_mut	R-HSA-6807004	0.009102642837711351	0	0	1
3104	4391	SH3GL3_mut	R-HSA-6807004	0.009091552823924253	1	0	1
3104	4499	SH3GL3_mut	R-HSA-8856825	0.009102642837711351	0	0	1
3104	4499	SH3GL3_mut	R-HSA-8856825	0.009091552823924253	1	0	1
3104	4512	SH3GL3_mut	R-HSA-8875360	0.009102642837711351	0	0	1
3104	4512	SH3GL3_mut	R-HSA-8875360	0.009091552823924253	1	0	1
3105	3947	SH3KBP1_mut	R-HSA-182971	0.013530084177748196	0	0	1
3105	3947	SH3KBP1_mut	R-HSA-182971	0.013510718362845687	1	0	1
3105	4391	SH3KBP1_mut	R-HSA-6807004	0.013530084177748196	0	0	1
3105	4391	SH3KBP1_mut	R-HSA-6807004	0.013510718362845687	1	0	1
3105	4499	SH3KBP1_mut	R-HSA-8856825	0.013530084177748196	0	0	1
3105	4499	SH3KBP1_mut	R-HSA-8856825	0.013510718362845687	1	0	1
3105	4505	SH3KBP1_mut	R-HSA-8866376	0.013530084177748196	0	0	1
3105	4505	SH3KBP1_mut	R-HSA-8866376	0.013510718362845687	1	0	1
3105	4512	SH3KBP1_mut	R-HSA-8875360	0.013530084177748196	0	0	1
3105	4512	SH3KBP1_mut	R-HSA-8875360	0.013510718362845687	1	0	1
3105	4640	SH3KBP1_mut	R-HSA-9679191	0.013530084177748196	0	0	1
3105	4640	SH3KBP1_mut	R-HSA-9679191	0.013510718362845687	1	0	1
3105	4685	SH3KBP1_mut	R-HSA-983695	0.013530084177748196	0	0	1
3105	4685	SH3KBP1_mut	R-HSA-983695	0.013510718362845687	1	0	1
3106	5269	SH3PXD2A_mut	R-HSA-8941237	0.00106521109329252	0	0	1
3106	5269	SH3PXD2A_mut	R-HSA-8941237	0.0010553540364020995	1	0	1
3106	4551	SH3PXD2A_mut	R-HSA-9012999	0.00106521109329252	0	0	1
3106	4551	SH3PXD2A_mut	R-HSA-9012999	0.0010553540364020995	1	0	1
3107	4975	SHANK1_mut	R-HSA-6794361	0.005388089921325445	0	0	1
3107	4975	SHANK1_mut	R-HSA-6794361	0.004969844542857673	1	0	1
3108	4975	SHANK2_amp	R-HSA-6794361	0.0022306049625816136	0	0	1
3108	4975	SHANK2_amp	R-HSA-6794361	0.0020574563645317945	1	0	1
3109	4975	SHANK2_mut	R-HSA-6794361	0.003955191256763	0	0	1
3109	4975	SHANK2_mut	R-HSA-6794361	0.003648173585437083	1	0	1
3110	4975	SHANK3_mut	R-HSA-6794361	0.003730795895939486	0	0	1
3110	4975	SHANK3_mut	R-HSA-6794361	0.0034592601223266684	1	0	1
3110	4494	SHANK3_mut	R-HSA-8853659	0.003730795895939486	0	0	1
3110	4494	SHANK3_mut	R-HSA-8853659	0.0034592601223266684	1	0	1
3111	4255	SHARPIN_amp	R-HSA-5357786	0.00035352429606266215	0	0	1
3111	4255	SHARPIN_amp	R-HSA-5357786	0.00034403325268309953	1	0	1
3111	4256	SHARPIN_amp	R-HSA-5357905	0.00035352429606266215	0	0	1
3111	4256	SHARPIN_amp	R-HSA-5357905	0.00034403325268309953	1	0	1
3111	4257	SHARPIN_amp	R-HSA-5357956	0.00035352429606266215	0	0	1
3111	4257	SHARPIN_amp	R-HSA-5357956	0.00034403325268309953	1	0	1
3111	4975	SHARPIN_amp	R-HSA-6794361	0.00035352429606266215	0	0	1
3111	4975	SHARPIN_amp	R-HSA-6794361	0.00034403325268309953	1	0	1
3112	4211	SHB_mut	R-HSA-4420097	0.0021169435777766113	0	0	1
3112	4211	SHB_mut	R-HSA-4420097	0.0020973542117038355	1	0	1
3113	3953	SHC2_mut	R-HSA-187037	0.008576329524253702	0	0	1
3113	3953	SHC2_mut	R-HSA-187037	0.008496967270427072	1	0	1
3113	4211	SHC2_mut	R-HSA-4420097	0.008576329524253702	0	0	1
3113	4211	SHC2_mut	R-HSA-4420097	0.008496967270427072	1	0	1
3113	4333	SHC2_mut	R-HSA-5673001	0.008576329524253702	0	0	1
3113	4333	SHC2_mut	R-HSA-5673001	0.008496967270427072	1	0	1
3114	3953	SHC3_mut	R-HSA-187037	0.005375607134030563	0	0	1
3114	3953	SHC3_mut	R-HSA-187037	0.005251811747762581	1	0	1
3114	4333	SHC3_mut	R-HSA-5673001	0.005375607134030563	0	0	1
3114	4333	SHC3_mut	R-HSA-5673001	0.005251811747762581	1	0	1
3114	4494	SHC3_mut	R-HSA-8853659	0.005375607134030563	0	0	1
3114	4494	SHC3_mut	R-HSA-8853659	0.005251811747762581	1	0	1
3115	4123	SHH_mut	R-HSA-373080	0.002215999838275214	0	0	1
3115	4123	SHH_mut	R-HSA-373080	0.0021954938036085675	1	0	1
3115	4261	SHH_mut	R-HSA-5362768	0.002215999838275214	0	0	1
3115	4261	SHH_mut	R-HSA-5362768	0.0021954938036085675	1	0	1
3115	4262	SHH_mut	R-HSA-5362798	0.002215999838275214	0	0	1
3115	4262	SHH_mut	R-HSA-5362798	0.0021954938036085675	1	0	1
3115	4306	SHH_mut	R-HSA-5632681	0.002215999838275214	0	0	1
3115	4306	SHH_mut	R-HSA-5632681	0.0021954938036085675	1	0	1
3115	4310	SHH_mut	R-HSA-5635838	0.002215999838275214	0	0	1
3115	4310	SHH_mut	R-HSA-5635838	0.0021954938036085675	1	0	1
3115	4327	SHH_mut	R-HSA-5658034	0.002215999838275214	0	0	1
3115	4327	SHH_mut	R-HSA-5658034	0.0021954938036085675	1	0	1
3116	4509	SHPRH_mut	R-HSA-8866654	0.0043447616763943285	0	0	1
3116	4509	SHPRH_mut	R-HSA-8866654	0.004334230040613975	1	0	1
3117	4784	SIGLEC10_mut	R-HSA-198933	0.0017840794110573672	0	0	1
3117	4784	SIGLEC10_mut	R-HSA-198933	0.0017676888419373427	1	0	1
3118	4784	SIGLEC11_mut	R-HSA-198933	0.0025486751429626667	0	0	1
3118	4784	SIGLEC11_mut	R-HSA-198933	0.002525260163868855	1	0	1
3119	4784	SIGLEC12_mut	R-HSA-198933	0.0034694886239271406	0	0	1
3119	4784	SIGLEC12_mut	R-HSA-198933	0.0034376141160868835	1	0	1
3120	4977	SIGLEC14_mut	R-HSA-6798695	0.0019031282204701307	0	0	1
3120	4977	SIGLEC14_mut	R-HSA-6798695	0.0018856439023188108	1	0	1
3121	4784	SIGLEC1_mut	R-HSA-198933	0.00955231850740448	0	0	1
3121	4784	SIGLEC1_mut	R-HSA-198933	0.009464560430690957	1	0	1
3122	4784	SIGLEC5_mut	R-HSA-198933	0.016358277504979115	0	0	1
3122	4784	SIGLEC5_mut	R-HSA-198933	0.016207993001444265	1	0	1
3122	4977	SIGLEC5_mut	R-HSA-6798695	0.016358277504979115	0	0	1
3122	4977	SIGLEC5_mut	R-HSA-6798695	0.016207993001444265	1	0	1
3123	4784	SIGLEC6_mut	R-HSA-198933	0.006967935108857798	0	0	1
3123	4784	SIGLEC6_mut	R-HSA-198933	0.006903919958050311	1	0	1
3124	4784	SIGLEC7_mut	R-HSA-198933	0.00012407457903565146	0	0	1
3124	4784	SIGLEC7_mut	R-HSA-198933	0.00012293469323291598	1	0	1
3125	4784	SIGLEC8_mut	R-HSA-198933	0.0013601789022585661	0	0	1
3125	4784	SIGLEC8_mut	R-HSA-198933	0.0013476827213404856	1	0	1
3126	4784	SIGLEC9_mut	R-HSA-198933	0.0027988696900946605	0	0	1
3126	4784	SIGLEC9_mut	R-HSA-198933	0.0027731560827911985	1	0	1
3126	4977	SIGLEC9_mut	R-HSA-6798695	0.0027988696900946605	0	0	1
3126	4977	SIGLEC9_mut	R-HSA-6798695	0.0027731560827911985	1	0	1
3127	4093	SIN3A_mut	R-HSA-3108232	0.001085435003915336	0	0	1
3127	4093	SIN3A_mut	R-HSA-3108232	0.0009444657818878315	1	0	1
3127	4191	SIN3A_mut	R-HSA-427413	0.001085435003915336	0	0	1
3127	4191	SIN3A_mut	R-HSA-427413	0.0009444657818878315	1	0	1
3127	4521	SIN3A_mut	R-HSA-8878171	0.001085435003915336	0	0	1
3127	4521	SIN3A_mut	R-HSA-8878171	0.0009444657818878315	1	0	1
3127	4547	SIN3A_mut	R-HSA-8986944	0.001085435003915336	0	0	1
3127	4547	SIN3A_mut	R-HSA-8986944	0.0009444657818878315	1	0	1
3127	4548	SIN3A_mut	R-HSA-9005895	0.001085435003915336	0	0	1
3127	4548	SIN3A_mut	R-HSA-9005895	0.0009444657818878315	1	0	1
3127	4594	SIN3A_mut	R-HSA-9614085	0.001085435003915336	0	0	1
3127	4594	SIN3A_mut	R-HSA-9614085	0.0009444657818878315	1	0	1
3127	4650	SIN3A_mut	R-HSA-9701898	0.001085435003915336	0	0	1
3127	4650	SIN3A_mut	R-HSA-9701898	0.0009444657818878315	1	0	1
3127	4658	SIN3A_mut	R-HSA-9707564	0.001085435003915336	0	0	1
3127	4658	SIN3A_mut	R-HSA-9707564	0.0009444657818878315	1	0	1
3128	4191	SIN3B_mut	R-HSA-427413	0.0024168457776896604	0	0	1
3128	4191	SIN3B_mut	R-HSA-427413	0.002561603502625884	1	0	1
3128	4521	SIN3B_mut	R-HSA-8878171	0.0024168457776896604	0	0	1
3128	4521	SIN3B_mut	R-HSA-8878171	0.002561603502625884	1	0	1
3128	4658	SIN3B_mut	R-HSA-9707564	0.0024168457776896604	0	0	1
3128	4658	SIN3B_mut	R-HSA-9707564	0.002561603502625884	1	0	1
3129	4975	SIPA1L1_mut	R-HSA-6794361	0.0009803386225636739	0	0	1
3129	4975	SIPA1L1_mut	R-HSA-6794361	0.0009042408477802787	1	0	1
3130	4873	SIPA1_mut	R-HSA-392517	0.0014780412117640178	0	0	1
3130	4873	SIPA1_mut	R-HSA-392517	0.0014644621599776049	1	0	1
3131	5207	SIRPB1_mut	R-HSA-391160	0.014711203247619173	0	0	1
3131	5207	SIRPB1_mut	R-HSA-391160	0.014751936661519317	1	0	1
3131	4977	SIRPB1_mut	R-HSA-6798695	0.014711203247619173	0	0	1
3131	4977	SIRPB1_mut	R-HSA-6798695	0.014751936661519317	1	0	1
3132	5207	SIRPG_mut	R-HSA-391160	0.0009516565759339654	0	0	1
3132	5207	SIRPG_mut	R-HSA-391160	0.00102476198379817	1	0	1
3133	4769	SI_mut	R-HSA-189085	2.9271060952851258e-05	0	0	1
3133	4769	SI_mut	R-HSA-189085	2.727885840335552e-05	1	0	1
3133	4328	SI_mut	R-HSA-5659898	2.9271060952851258e-05	0	0	1
3133	4328	SI_mut	R-HSA-5659898	2.727885840335552e-05	1	0	1
3134	5207	SKAP2_mut	R-HSA-391160	0.0008135280863320481	0	0	1
3134	5207	SKAP2_mut	R-HSA-391160	0.0008760225425956176	1	0	1
3135	4047	SKIL_mut	R-HSA-2173793	0.0017668710121749125	0	0	1
3135	4047	SKIL_mut	R-HSA-2173793	0.0017965730278067188	1	0	1
3136	3932	SKP2_mut	R-HSA-174143	0.030309894096313253	0	0	1
3136	3932	SKP2_mut	R-HSA-174143	0.030036246028935745	1	0	1
3136	4349	SKP2_mut	R-HSA-5689880	0.030309894096313253	0	0	1
3136	4349	SKP2_mut	R-HSA-5689880	0.030036246028935745	1	0	1
3136	4404	SKP2_mut	R-HSA-68949	0.030309894096313253	0	0	1
3136	4404	SKP2_mut	R-HSA-68949	0.030036246028935745	1	0	1
3136	4410	SKP2_mut	R-HSA-69236	0.030309894096313253	0	0	1
3136	4410	SKP2_mut	R-HSA-69236	0.030036246028935745	1	0	1
3136	4415	SKP2_mut	R-HSA-69656	0.030309894096313253	0	0	1
3136	4415	SKP2_mut	R-HSA-69656	0.030036246028935745	1	0	1
3136	4520	SKP2_mut	R-HSA-8878166	0.030309894096313253	0	0	1
3136	4520	SKP2_mut	R-HSA-8878166	0.030036246028935745	1	0	1
3136	5056	SKP2_mut	R-HSA-8951664	0.030309894096313253	0	0	1
3136	5056	SKP2_mut	R-HSA-8951664	0.030036246028935745	1	0	1
3136	4641	SKP2_mut	R-HSA-9687136	0.030309894096313253	0	0	1
3136	4641	SKP2_mut	R-HSA-9687136	0.030036246028935745	1	0	1
3136	4673	SKP2_mut	R-HSA-9755511	0.030309894096313253	0	0	1
3136	4673	SKP2_mut	R-HSA-9755511	0.030036246028935745	1	0	1
3136	4682	SKP2_mut	R-HSA-983168	0.030309894096313253	0	0	1
3136	4682	SKP2_mut	R-HSA-983168	0.030036246028935745	1	0	1
3137	4784	SLAMF6_mut	R-HSA-198933	0.00016859471182013093	0	0	1
3137	4784	SLAMF6_mut	R-HSA-198933	0.0001670457960598368	1	0	1
3138	4784	SLAMF7_mut	R-HSA-198933	0.0073796622131744195	0	0	1
3138	4784	SLAMF7_mut	R-HSA-198933	0.007311864171545797	1	0	1
3139	4655	SLA_amp	R-HSA-9706369	0.0	0	0	1
3139	4655	SLA_amp	R-HSA-9706369	0.0	1	0	1
3140	3971	SLC10A2_mut	R-HSA-194068	0.004303789660399262	0	0	1
3140	3971	SLC10A2_mut	R-HSA-194068	0.004190956360414728	1	0	1
3141	4186	SLC12A3_mut	R-HSA-426117	0.004344039462416226	0	0	1
3141	4186	SLC12A3_mut	R-HSA-426117	0.004328216886885154	1	0	1
3142	4186	SLC12A4_mut	R-HSA-426117	0.0003626434530209129	0	0	1
3142	4186	SLC12A4_mut	R-HSA-426117	0.00036132258638746053	1	0	1
3143	4186	SLC12A5_mut	R-HSA-426117	0.0014308644353554377	0	0	1
3143	4186	SLC12A5_mut	R-HSA-426117	0.0014256527631207267	1	0	1
3144	4186	SLC12A6_mut	R-HSA-426117	0.0004306558522431361	0	0	1
3144	4186	SLC12A6_mut	R-HSA-426117	0.00042908722318518104	1	0	1
3145	4186	SLC12A7_amp	R-HSA-426117	0.0015505991408038728	0	0	1
3145	4186	SLC12A7_amp	R-HSA-426117	0.001544951331096753	1	0	1
3146	4209	SLC13A2_mut	R-HSA-433137	0.00011819583058543988	0	0	1
3146	4209	SLC13A2_mut	R-HSA-433137	0.00011776531896935517	1	0	1
3147	4209	SLC13A3_mut	R-HSA-433137	0.00011559334019592724	0	0	1
3147	4209	SLC13A3_mut	R-HSA-433137	0.00011517230498409642	1	0	1
3148	4209	SLC13A4_mut	R-HSA-433137	0.00010898594443157587	0	0	1
3148	4209	SLC13A4_mut	R-HSA-433137	0.00010858897932545612	1	0	1
3149	4209	SLC13A5_mut	R-HSA-433137	0.0002987184574926181	0	0	1
3149	4209	SLC13A5_mut	R-HSA-433137	0.00029763043337677827	1	0	1
3150	4194	SLC15A2_mut	R-HSA-427975	0.0005500201627405153	0	0	1
3150	4194	SLC15A2_mut	R-HSA-427975	0.0005480167569152804	1	0	1
3151	4196	SLC17A6_mut	R-HSA-428643	0.0007090654833316674	0	0	1
3151	4196	SLC17A6_mut	R-HSA-428643	0.0007064828205329832	1	0	1
3152	4018	SLC17A7_mut	R-HSA-210500	0.0018218986264805102	0	0	1
3152	4018	SLC17A7_mut	R-HSA-210500	0.0016585144245861254	1	0	1
3152	4196	SLC17A7_mut	R-HSA-428643	0.0018218986264805102	0	0	1
3152	4196	SLC17A7_mut	R-HSA-428643	0.0016585144245861254	1	0	1
3153	4196	SLC17A8_mut	R-HSA-428643	0.005324613705549079	0	0	1
3153	4196	SLC17A8_mut	R-HSA-428643	0.005423774929820663	1	0	1
3153	5104	SLC17A8_mut	R-HSA-9662360	0.005324613705549079	0	0	1
3153	5104	SLC17A8_mut	R-HSA-9662360	0.005423774929820663	1	0	1
3154	3943	SLC18A2_mut	R-HSA-181429	0.005406836617718606	0	0	1
3154	3943	SLC18A2_mut	R-HSA-181429	0.005185236656365709	1	0	1
3154	3944	SLC18A2_mut	R-HSA-181430	0.005406836617718606	0	0	1
3154	3944	SLC18A2_mut	R-HSA-181430	0.005185236656365709	1	0	1
3154	4031	SLC18A2_mut	R-HSA-212676	0.005406836617718606	0	0	1
3154	4031	SLC18A2_mut	R-HSA-212676	0.005185236656365709	1	0	1
3154	4212	SLC18A2_mut	R-HSA-442660	0.005406836617718606	0	0	1
3154	4212	SLC18A2_mut	R-HSA-442660	0.005185236656365709	1	0	1
3155	3984	SLC19A3_mut	R-HSA-196819	0.0002517104029619885	0	0	1
3155	3984	SLC19A3_mut	R-HSA-196819	0.0002451112115219682	1	0	1
3156	4017	SLC1A2_mut	R-HSA-210455	0.005243957288459771	0	0	1
3156	4017	SLC1A2_mut	R-HSA-210455	0.004836900174268521	1	0	1
3156	4018	SLC1A2_mut	R-HSA-210500	0.005243957288459771	0	0	1
3156	4018	SLC1A2_mut	R-HSA-210500	0.004836900174268521	1	0	1
3157	4017	SLC1A3_mut	R-HSA-210455	0.008055673275117038	0	0	1
3157	4017	SLC1A3_mut	R-HSA-210455	0.00743035970986562	1	0	1
3157	4018	SLC1A3_mut	R-HSA-210500	0.008055673275117038	0	0	1
3157	4018	SLC1A3_mut	R-HSA-210500	0.00743035970986562	1	0	1
3158	4116	SLC1A5_mut	R-HSA-352230	0.00036714292846953513	0	0	1
3158	4116	SLC1A5_mut	R-HSA-352230	0.00036063672610550966	1	0	1
3158	4551	SLC1A5_mut	R-HSA-9012999	0.00036714292846953513	0	0	1
3158	4551	SLC1A5_mut	R-HSA-9012999	0.00036063672610550966	1	0	1
3159	4018	SLC1A6_mut	R-HSA-210500	0.0011013039024368885	0	0	1
3159	4018	SLC1A6_mut	R-HSA-210500	0.0010158163739914824	1	0	1
3160	4018	SLC1A7_mut	R-HSA-210500	1.6932819164594548e-05	0	0	1
3160	4018	SLC1A7_mut	R-HSA-210500	1.5618425531253404e-05	1	0	1
3161	4193	SLC20A2_mut	R-HSA-427652	0.0002230212577766603	0	0	1
3161	4193	SLC20A2_mut	R-HSA-427652	0.00022220891903796454	1	0	1
3162	4269	SLC22A12_mut	R-HSA-549132	0.002242470254714135	0	0	1
3162	4269	SLC22A12_mut	R-HSA-549132	0.0022343025092494725	1	0	1
3163	3983	SLC22A13_mut	R-HSA-196807	0.0011316914911326927	0	0	1
3163	3983	SLC22A13_mut	R-HSA-196807	0.0011020217672113278	1	0	1
3164	4269	SLC22A15_mut	R-HSA-549132	0.004941901698152328	0	0	1
3164	4269	SLC22A15_mut	R-HSA-549132	0.004923901700143081	1	0	1
3165	4269	SLC22A16_mut	R-HSA-549132	0.0021315530939318705	0	0	1
3165	4269	SLC22A16_mut	R-HSA-549132	0.002123789250213627	1	0	1
3166	3944	SLC22A2_mut	R-HSA-181430	0.01725782221506557	0	0	1
3166	3944	SLC22A2_mut	R-HSA-181430	0.0167661512160622	1	0	1
3166	4815	SLC22A2_mut	R-HSA-2161517	0.01725782221506557	0	0	1
3166	4815	SLC22A2_mut	R-HSA-2161517	0.0167661512160622	1	0	1
3166	4212	SLC22A2_mut	R-HSA-442660	0.01725782221506557	0	0	1
3166	4212	SLC22A2_mut	R-HSA-442660	0.0167661512160622	1	0	1
3166	4269	SLC22A2_mut	R-HSA-549132	0.01725782221506557	0	0	1
3166	4269	SLC22A2_mut	R-HSA-549132	0.0167661512160622	1	0	1
3167	4815	SLC22A3_mut	R-HSA-2161517	0.003499696776594242	0	0	1
3167	4815	SLC22A3_mut	R-HSA-2161517	0.0034957999725722605	1	0	1
3167	4269	SLC22A3_mut	R-HSA-549132	0.003499696776594242	0	0	1
3167	4269	SLC22A3_mut	R-HSA-549132	0.0034957999725722605	1	0	1
3168	4269	SLC22A6_mut	R-HSA-549132	0.0014257947113947012	0	0	1
3168	4269	SLC22A6_mut	R-HSA-549132	0.0014206014687564068	1	0	1
3169	4269	SLC22A7_mut	R-HSA-549132	0.0005935952754548958	0	0	1
3169	4269	SLC22A7_mut	R-HSA-549132	0.0007360113984052279	1	0	1
3169	5298	SLC22A7_mut	R-HSA-9749641	0.0005935952754548958	0	0	1
3169	5298	SLC22A7_mut	R-HSA-9749641	0.0007360113984052279	1	0	1
3170	4269	SLC22A8_mut	R-HSA-549132	0.00348184217566288	0	0	1
3170	4269	SLC22A8_mut	R-HSA-549132	0.0034691602959355805	1	0	1
3171	3985	SLC23A2_mut	R-HSA-196836	2.4589823719149233e-05	0	0	1
3171	3985	SLC23A2_mut	R-HSA-196836	2.3945145705460567e-05	1	0	1
3172	4061	SLC24A1_mut	R-HSA-2485179	9.345347434140826e-05	0	0	1
3172	4061	SLC24A1_mut	R-HSA-2485179	9.314418927412287e-05	1	0	1
3172	4183	SLC24A1_mut	R-HSA-425561	9.345347434140826e-05	0	0	1
3172	4183	SLC24A1_mut	R-HSA-425561	9.314418927412287e-05	1	0	1
3173	4183	SLC24A2_mut	R-HSA-425561	0.0013862547578658753	0	0	1
3173	4183	SLC24A2_mut	R-HSA-425561	0.0013812056163765697	1	0	1
3174	4183	SLC24A3_mut	R-HSA-425561	0.00042559549537044304	0	0	1
3174	4183	SLC24A3_mut	R-HSA-425561	0.000424045319858932	1	0	1
3175	4183	SLC24A4_mut	R-HSA-425561	0.0011888883315502123	0	0	1
3175	4183	SLC24A4_mut	R-HSA-425561	0.001184557929162919	1	0	1
3176	5150	SLC25A12_mut	R-HSA-1268020	0.00027275265827281854	0	0	1
3176	5150	SLC25A12_mut	R-HSA-1268020	0.0002656018271712431	1	0	1
3176	4418	SLC25A12_mut	R-HSA-70263	0.00027275265827281854	0	0	1
3176	4418	SLC25A12_mut	R-HSA-70263	0.0002656018271712431	1	0	1
3176	5064	SLC25A12_mut	R-HSA-8963693	0.00027275265827281854	0	0	1
3176	5064	SLC25A12_mut	R-HSA-8963693	0.0002656018271712431	1	0	1
3177	5150	SLC25A13_mut	R-HSA-1268020	0.0011420386961415513	0	0	1
3177	5150	SLC25A13_mut	R-HSA-1268020	0.0011120975416108398	1	0	1
3177	4418	SLC25A13_mut	R-HSA-70263	0.0011420386961415513	0	0	1
3177	4418	SLC25A13_mut	R-HSA-70263	0.0011120975416108398	1	0	1
3177	5064	SLC25A13_mut	R-HSA-8963693	0.0011420386961415513	0	0	1
3177	5064	SLC25A13_mut	R-HSA-8963693	0.0011120975416108398	1	0	1
3178	4156	SLC25A17_amp	R-HSA-390918	0.000583290159233406	0	0	1
3178	4156	SLC25A17_amp	R-HSA-390918	0.0005679978781295682	1	0	1
3178	5281	SLC25A17_amp	R-HSA-9603798	0.000583290159233406	0	0	1
3178	5281	SLC25A17_amp	R-HSA-9603798	0.0005679978781295682	1	0	1
3179	3980	SLC25A32_amp	R-HSA-196757	7.641180642773786e-05	0	0	1
3179	3980	SLC25A32_amp	R-HSA-196757	7.44084937499186e-05	1	0	1
3180	3933	SLC26A2_mut	R-HSA-174362	0.02239502280847066	0	0	1
3180	3933	SLC26A2_mut	R-HSA-174362	0.02154370236934887	1	0	1
3180	4118	SLC26A2_mut	R-HSA-3560782	0.02239502280847066	0	0	1
3180	4118	SLC26A2_mut	R-HSA-3560782	0.02154370236934887	1	0	1
3180	4192	SLC26A2_mut	R-HSA-427601	0.02239502280847066	0	0	1
3180	4192	SLC26A2_mut	R-HSA-427601	0.02154370236934887	1	0	1
3181	4192	SLC26A3_mut	R-HSA-427601	0.0007158082474537272	0	0	1
3181	4192	SLC26A3_mut	R-HSA-427601	0.0007132010248622262	1	0	1
3182	4192	SLC26A4_mut	R-HSA-427601	0.0013958678039974377	0	0	1
3182	4192	SLC26A4_mut	R-HSA-427601	0.0013907835471198065	1	0	1
3183	4192	SLC26A6_mut	R-HSA-427601	0.00036182292670774687	0	0	1
3183	4192	SLC26A6_mut	R-HSA-427601	0.00036050506120470044	1	0	1
3184	4192	SLC26A7_mut	R-HSA-427601	0.001084353285073626	0	0	1
3184	4192	SLC26A7_mut	R-HSA-427601	0.0010804036834694368	1	0	1
3185	4192	SLC26A9_mut	R-HSA-427601	4.340914300529322e-05	0	0	1
3185	4192	SLC26A9_mut	R-HSA-427601	4.325103184833602e-05	1	0	1
3186	3971	SLC27A2_mut	R-HSA-194068	0.00608650385402143	0	0	1
3186	3971	SLC27A2_mut	R-HSA-194068	0.005972437106215188	1	0	1
3186	4156	SLC27A2_mut	R-HSA-390918	0.00608650385402143	0	0	1
3186	4156	SLC27A2_mut	R-HSA-390918	0.005972437106215188	1	0	1
3186	4977	SLC27A2_mut	R-HSA-6798695	0.00608650385402143	0	0	1
3186	4977	SLC27A2_mut	R-HSA-6798695	0.005972437106215188	1	0	1
3186	4458	SLC27A2_mut	R-HSA-75105	0.00608650385402143	0	0	1
3186	4458	SLC27A2_mut	R-HSA-75105	0.005972437106215188	1	0	1
3186	5278	SLC27A2_mut	R-HSA-9033241	0.00608650385402143	0	0	1
3186	5278	SLC27A2_mut	R-HSA-9033241	0.005972437106215188	1	0	1
3187	4458	SLC27A3_mut	R-HSA-75105	0.0009638519180346824	0	0	1
3187	4458	SLC27A3_mut	R-HSA-75105	0.0009385823203855478	1	0	1
3188	3971	SLC27A5_mut	R-HSA-194068	0.002364984478238815	0	0	1
3188	3971	SLC27A5_mut	R-HSA-194068	0.0023029808766700122	1	0	1
3189	4477	SLC27A6_mut	R-HSA-804914	5.156981351067063e-05	0	0	1
3189	4477	SLC27A6_mut	R-HSA-804914	5.138197722468855e-05	1	0	1
3190	4478	SLC28A1_mut	R-HSA-83936	0.0036469332060530884	0	0	1
3190	4478	SLC28A1_mut	R-HSA-83936	0.0036336499526644023	1	0	1
3191	4478	SLC28A2_mut	R-HSA-83936	0.00012602256770656418	0	0	1
3191	4478	SLC28A2_mut	R-HSA-83936	0.00011769110119530524	1	0	1
3191	5297	SLC28A2_mut	R-HSA-9748787	0.00012602256770656418	0	0	1
3191	5297	SLC28A2_mut	R-HSA-9748787	0.00011769110119530524	1	0	1
3192	4478	SLC28A3_mut	R-HSA-83936	0.004238373742231892	0	0	1
3192	4478	SLC28A3_mut	R-HSA-83936	0.004325278397623656	1	0	1
3192	5297	SLC28A3_mut	R-HSA-9748787	0.004238373742231892	0	0	1
3192	5297	SLC28A3_mut	R-HSA-9748787	0.004325278397623656	1	0	1
3193	4478	SLC29A3_mut	R-HSA-83936	0.001639887582213204	0	0	1
3193	4478	SLC29A3_mut	R-HSA-83936	0.001633914461207395	1	0	1
3194	4478	SLC29A4_mut	R-HSA-83936	0.0009209157690040431	0	0	1
3194	4478	SLC29A4_mut	R-HSA-83936	0.000917561550927025	1	0	1
3195	4770	SLC2A10_mut	R-HSA-189200	0.0009025124240401459	0	0	1
3195	4770	SLC2A10_mut	R-HSA-189200	0.000899225155282895	1	0	1
3196	4770	SLC2A12_mut	R-HSA-189200	0.001426805003979502	0	0	1
